Date,BL,MVO Min Vol,HRP,NCO,Equal Weight,S&P 500
2018-01-31,5.388768594232947,5.0699765953780815,4.802707696336329,4.972571840492352,3.3211576613879332,3.087901065393231
2018-02-28,5.242879415076822,4.947208244948477,4.699202957060002,4.856587302152851,3.161242576188661,2.9756244987839833
2018-03-31,5.129699316341898,4.844814845983492,4.600276676334148,4.755176869248064,3.14421596569411,2.894060759867706
2018-04-30,4.739439288418344,4.482119618454251,4.262743444530607,4.4006260466561065,3.020588225563251,2.909017815042819
2018-05-31,4.895947557877558,4.629650300108666,4.400461113692608,4.543210676332697,3.080008146203372,2.979732784802272
2018-06-30,4.76498893338994,4.505270369560082,4.282376770918903,4.420347602450912,3.065920436021107,2.9968691267641963
2018-07-31,5.152853782166612,4.846285449467745,4.6029661709077745,4.753722219539961,3.1686190455656145,3.1078925465011755
2018-08-31,5.345236904231933,5.020142358276076,4.7669477681163,4.922675994154729,3.202257504122871,3.2070962408822186
2018-09-30,5.435343982825447,5.084734213347422,4.8249094282984535,4.9853124783033325,3.27545022844487,3.2261632911712157
2018-10-31,4.9050433364421036,4.608368144216793,4.3809139811368905,4.5230128963443965,3.155776715282192,3.0032222149005454
2018-11-30,4.779984953872015,4.497023890677538,4.276587759089787,4.411698173281876,3.1973542893364675,3.0589294263154807
2018-12-31,4.555881970489473,4.316850735183575,4.10808524516346,4.235432537248145,3.0268023780414723,2.789595139939801
2019-01-31,4.628520007064456,4.383546319641107,4.16653436759894,4.299270961065099,3.164458350824495,3.0129462092544523
2019-02-28,4.91980357083591,4.637843224015335,4.403374016296555,4.54720586738565,3.2894546861929723,3.1106141862910444
2019-03-31,4.94219734657506,4.659543466005736,4.416665923466938,4.5653404625138405,3.3330583493339794,3.1669171124715962
2019-04-30,4.971264998481606,4.676486572205675,4.434360724391696,4.5823909304679065,3.442443962695822,3.2962939401357008
2019-05-31,4.871069417872373,4.600745800167776,4.361492884107174,4.507054304627518,3.2851512038412953,3.0860850563707216
2019-06-30,5.195818794142814,4.902282115697447,4.63921460145858,4.799937905240627,3.5185421164559028,3.3008344374407406
2019-07-31,5.249952655561947,4.951261433042008,4.685043145440046,4.847553131574395,3.526439496535318,3.3507411682959756
2019-08-31,5.402268174131363,5.1019850951478105,4.814719532645005,4.990234901278257,3.549158719834845,3.2946387759989078
2019-09-30,5.425143094709532,5.121316164363446,4.837004333166589,5.009217265722101,3.564596491664888,3.358745052880373
2019-10-31,5.60802893090607,5.2783639767856885,4.983537940854031,5.163615431430916,3.672823765405905,3.432989305049453
2019-11-30,5.734756659009112,5.38501302485114,5.080349071938269,5.267062459977204,3.7484381334492807,3.5572576459714877
2019-12-31,5.627759640763546,5.284443796672122,4.988327615634809,5.171413343860264,3.7468867363443024,3.6606142527558765
2020-01-31,5.656552249023967,5.323168426731647,5.0177285389651,5.207370991719087,3.711565132817301,3.659137214360286
2020-02-29,5.203727167921597,4.923546640861577,4.6493531487986175,4.8169671714684705,3.4833375705871727,3.3694569044898586
2020-03-31,4.627124370459914,4.4156084998416105,4.175913490635755,4.322791796435539,3.1419582069403904,2.948710231007064
2020-04-30,5.181588693075994,4.91443970821037,4.630761738840092,4.804848946792021,3.481888137223703,3.323148389566699
2020-05-31,5.384234052360953,5.095993944780924,4.8006735221600705,4.982496820675165,3.5915044334849595,3.481480145151597
2020-06-30,5.238699526832399,4.960001548031952,4.672115583366375,4.850127189138881,3.6315096315722664,3.5432214135246136
2020-07-31,5.73354988991574,5.404427553219332,5.075230171808215,5.281416515813129,3.818620788705455,3.7518902122563897
2020-08-31,5.88333462307679,5.5297943597650265,5.1960398628499975,5.406315808131395,3.975290523415675,4.013759738759051
2020-09-30,5.928525694171986,5.576094549687359,5.246981313375924,5.452149374881608,3.8243842362637364,3.8634702274597443
2020-10-31,5.781574718355163,5.448191309650445,5.138485943749563,5.331179018691258,3.7191066226669474,3.7671399025777603
2020-11-30,6.123281918833299,5.769855737885976,5.4317563956817025,5.639766617607727,4.088959421632389,4.176916840915301
2020-12-31,6.343879225073772,5.973142579777353,5.618779389915128,5.839046679747929,4.228860330318484,4.331665572528992
2021-01-31,6.3568590691000395,5.993308933459647,5.646275741210201,5.860594557994966,4.211931905466669,4.287523811024929
2021-02-28,7.108463094381671,6.690911012779892,6.30592090653552,6.541130616159653,4.508303554605349,4.406739685560603
2021-03-31,7.871222891727683,7.357413793882428,6.927372846736055,7.193990041395173,4.799162935735752,4.6068018586604635
2021-04-30,8.207983893804272,7.662668011508156,7.206545025758119,7.488820768566704,4.9300924631393075,4.8505515536343715
2021-05-31,8.246819765190214,7.699406305046014,7.235046103426321,7.5256896226323775,5.039825179826293,4.882400360201402
2021-06-30,8.214207708043087,7.684230772852257,7.215779489377151,7.50445321318874,5.007036552423928,4.9918998363636025
2021-07-31,8.463306080044607,7.908304101732012,7.418181500097782,7.720661100896428,5.063375636831417,5.113764049477953
2021-08-31,8.617900442836655,8.048515019143196,7.549422619983749,7.858396777931923,5.1233300569304046,5.265949137694824
2021-09-30,8.199651728545438,7.675380243338271,7.211659048654899,7.49689998942563,4.946125461458675,5.02052756742716
2021-10-31,8.510095866178098,7.961189565312282,7.4721966965698075,7.771020613746918,5.061690304200312,5.372786602513563
2021-11-30,8.415272528862582,7.872141773835072,7.384494182555492,7.681420623504622,5.017721693962808,5.329616746706158
2021-12-31,8.969634225435987,8.364169826635665,7.834079756035851,8.161643907911083,5.22647980625461,5.576098336043525
2022-01-31,8.746456026752197,8.16040423252778,7.6381525846093234,7.960854662962482,5.363534997946805,5.282008939329586
2022-02-28,8.574830116233485,7.998365649956952,7.477114005830753,7.802642134440869,5.376655133808237,5.126100301503467
2022-03-31,8.825129339962848,8.204993353895501,7.666261650076613,8.004260508502897,5.5154398207605855,5.318791335189171
2022-04-30,8.29437717050939,7.717906609872938,7.229838001039853,7.539292815844275,5.340723875783467,4.8519666847894225
2022-05-31,8.506589044336836,7.912002525484172,7.416605243936752,7.7282287094186985,5.441772328549355,4.862918569380654
2022-06-30,8.087049409313932,7.544088659651347,7.090388231098981,7.37358152880928,5.0438547569582575,4.46191954603384
2022-07-31,8.505480247780183,7.911732490622071,7.425908523829164,7.725915925201551,5.3877949486827355,4.872806636911962
2022-08-31,8.612069296620362,7.989870617166231,7.503332978902004,7.8040983767848955,5.443423339277498,4.673986786412253
