Date,VIX Tightness Shock,HY Spread Tightness Shock,T10Y2Y Tightness Shock
2011-08-16,0.8536373334872731,1.5700000000000003,0.5900000000000003
2011-08-17,0.8212235015868724,1.62,0.6800000000000002
2011-08-18,1.2525418028504118,1.87,0.8500000000000001
2011-08-19,1.2637252614320036,1.9500000000000002,0.8199999999999998
2011-08-22,1.1451036363703517,1.9900000000000002,0.8300000000000001
2011-08-23,0.954243884831776,2.1100000000000003,0.7500000000000002
2011-08-24,0.8081058889337622,2.13,0.6099999999999999
2011-08-25,0.8825545435710755,2.0599999999999996,0.6500000000000004
2011-08-26,0.7140695391892666,1.9900000000000002,0.5700000000000001
2011-08-29,0.5574601577499453,1.8099999999999996,0.3799999999999999
2011-08-30,0.6393276047176903,1.7599999999999998,0.40000000000000013
2011-08-31,0.5529541119896827,1.5,0.30000000000000027
2011-09-01,0.6161569959748036,1.3899999999999997,0.3500000000000001
2011-09-02,0.3280043795949207,1.17,0.3800000000000001
2011-09-06,-0.025936607794746158,0.7000000000000002,0.4999999999999998
2011-09-07,0.1458088877007494,0.21999999999999975,0.3099999999999996
2011-09-08,-0.052214222215761,0.1200000000000001,0.30999999999999983
2011-09-09,0.16297568208789082,0.1200000000000001,0.5299999999999998
2011-09-12,0.23248522757874468,0.33999999999999986,0.44999999999999996
2011-09-13,0.312437981859096,0.5200000000000005,0.44999999999999996
2011-09-14,0.21910339490044362,0.4399999999999995,0.3299999999999996
2011-09-15,0.1817524125934078,0.41000000000000014,0.24
2011-09-16,-0.20038574614193294,0.22999999999999954,0.11999999999999988
2011-09-19,-0.15280324358466113,0.3100000000000005,0.19999999999999996
2011-09-20,-0.13466178208624358,0.2699999999999996,0.24999999999999978
2011-09-21,0.14644726133505126,0.15000000000000036,0.3999999999999999
2011-09-22,0.264633524241779,0.5,0.6799999999999999
2011-09-23,0.15469425319126595,0.5800000000000001,0.5399999999999996
2011-09-26,0.20551292278458333,0.5,0.47
2011-09-27,0.2649440485867418,0.5300000000000002,0.47
2011-09-28,0.3354131145065622,0.6399999999999997,0.3699999999999999
2011-09-29,0.31949892412897074,0.8600000000000003,0.44999999999999973
2011-09-30,0.4192500235322216,1.1500000000000004,0.42999999999999994
2011-10-03,0.41121468860004384,1.3900000000000006,0.3999999999999999
2011-10-04,0.2433482727944155,1.7599999999999998,0.26
2011-10-05,0.0788080224546821,1.4400000000000004,0.10000000000000009
2011-10-06,0.13591589467495835,1.3100000000000005,0.1200000000000001
2011-10-07,0.10582534980832581,1.1300000000000008,0.010000000000000009
2011-10-10,-0.1043975764367,1.0500000000000007,-0.1200000000000001
2011-10-11,-0.11106036238788097,0.7000000000000002,-0.2100000000000002
2011-10-12,-0.11621718607091203,0.4500000000000002,-0.24
2011-10-13,-0.07154678810300319,0.5000000000000009,-0.1399999999999999
2011-10-14,-0.07566552056897069,0.39999999999999947,-0.18000000000000016
2011-10-17,0.13766644964744157,0.41999999999999993,-0.08000000000000007
2011-10-18,0.026371564444861773,0.2599999999999998,-0.17999999999999994
2011-10-19,0.11365442606528642,0.11000000000000032,-0.20999999999999996
2011-10-20,-0.012200660413584585,0.02999999999999936,-0.33000000000000007
2011-10-21,-0.21966811623911664,-0.4900000000000002,-0.49
2011-10-24,-0.28302240577445104,-0.7000000000000002,-0.41999999999999993
2011-10-25,-0.1277998038150071,-0.71,-0.30000000000000004
2011-10-26,-0.16747370769406,-0.7199999999999998,-0.28
2011-10-27,-0.40419424371267265,-1.1999999999999993,-0.42999999999999994
2011-10-28,-0.3861943798637729,-1.3100000000000005,-0.42000000000000015
2011-10-31,-0.27090899191324846,-1.3399999999999999,-0.33000000000000007
2011-11-01,-0.16832248923929216,-1.3000000000000007,-0.30000000000000004
2011-11-02,-0.12483596629881866,-1.75,-0.32000000000000006
2011-11-03,-0.11951544025917393,-1.7300000000000004,-0.26000000000000023
2011-11-04,-0.08993301562521905,-1.4600000000000009,-0.20000000000000018
2011-11-07,-0.0982815605421733,-1.2600000000000007,-0.07000000000000006
